student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,primary_language,DSA_problems_solved,GitHub_repos,hackathons_participated,development_projects_count,AI_ML_projects,internships_completed,resume_score,communication_skills,aptitude_score,mock_interview_score,sleep_hours,screen_time,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency,family_income_lpa,self_learning_hours,motivation_level,placement_status,company_type,work_mode,salary_lpa,interview_rounds_cleared,offer_count,joining_delay_months,layoffs_risk_score,AI_tool_usage_frequency,prompt_engineering_skill,AI_fear_score,adaptability_score,coding_score,ai_readiness_score,wellness_score,interview_readiness,placement_status_enc
1445,-0.8832105705304892,1,6,1.165916277720979,0.8893381918720762,3,2,0.04612442493065124,-0.5776517352552456,-0.45624766353782675,4,-0.03022557099107025,1.4438600760762739,0.21097443103207678,1.7491299320826634,0.6642169218515865,1.8267484511581258,0.9771033345765117,1.295535813987475,-1.3807454819734148,0.054288654214102026,-1.0052949901439177,1.0011931979385373,0.6129331572406524,0.5569576411571484,2.002003100927747,2.3888100711485705,-0.0018586004985337216,-0.014540427750498268,2.8646072314312345,0.8600483096988311,Placed,1,1,-0.01105868185003881,-0.6726876261709137,0.03857576943234999,0.9000885177100909,-2.302136109085952,-0.4811865522639514,1.1188040434981343,1.6909070985628418,-1.0345141326794174,9.665,8.42,-5.07,85.4,1
1446,-0.8832105705304892,1,6,1.165916277720979,0.8893381918720762,2,1,0.06976294450315401,0.6565413577608333,0.5783138715319667,1,0.745855848388952,-0.18314548596005095,0.21097443103207678,0.22929716897070174,-0.9307202984490154,-1.0925739093569184,-1.3879069771595254,0.1926110962840081,-0.28842272616501413,,-0.43335967105885465,0.95114224690709,0.9712115716267308,-0.46902573583227203,-0.42472370294072304,1.0938423462979507,-0.0018586004985337216,-0.6251586915190821,-0.33350186209064603,-0.7014539892491564,Placed,2,0,0.17978536026932793,1.4023132771283593,1.2218815802406333,-1.431626206164555,0.47737109775006287,0.2921699692658404,-1.6444463538706524,0.8315594137133185,-0.09772091532981214,7.3,5.79,-1.195,,1
1447,-0.8832105705304892,1,0,1.165916277720979,0.8893381918720762,0,2,-1.0767052547632543,-0.5776517352552456,-0.13483048759381433,5,-0.8863153841216103,-0.2916125234291393,-0.3337849963384994,-0.15066102180728866,-0.3990745583488147,0.07515503484909927,0.7743881649991371,0.1007007031420525,-2.2546036866201353,-1.5007448940074601,0.8058335202921169,-0.500335333004884,2.284899091042351,0.8775774464663424,0.687526082165659,0.2492981779171118,0.4977651894298934,-1.0643753373877125,0.12337086555533662,0.24902567098005338,Placed,3,0,-0.333844283953166,1.4023132771283593,0.03857576943234999,-1.431626206164555,0.8082648128495884,0.2406128678305209,-0.5031037984357187,0.3260607755665401,-2.03822115126828,6.08,5.87,-2.73,72.25,1
1448,1.4602689734370589,1,2,-0.13585260008816163,-0.48768737463367745,3,0,-0.11934521207687125,-0.5776517352552456,-0.1147419140973132,3,-0.5262776122442804,-1.3762828981200226,0.755733858402653,-1.6704937849192503,-1.462366038549216,-1.0925739093569184,-2.536626271431315,0.9278942414196528,1.2408291319667468,0.9428792531978518,0.13857564802620936,1.4516517572215637,-0.4619020859175822,0.49283368009530987,0.38418523168210034,-0.25742832311139163,-1.001106180355388,-0.3916239871303955,-0.5619382259136374,-0.09043135053037867,Placed,0,0,-0.590659106064413,0.01897934159551062,0.03857576943234999,0.9000885177100909,1.9333034441879753,1.5295404037135072,-1.6444463538706524,1.6909070985628418,-0.6999451264831298,4.605,4.22,-2.465,86.6,1
1449,0.8743990874451718,1,1,1.165916277720979,0.8893381918720762,4,1,0.31796740001443935,-0.5776517352552456,-1.0287720081881013,5,0.34581387963636323,-1.8101510479963758,0.755733858402653,-1.29053559414126,-0.9307202984490154,-1.0925739093569184,-0.4419028524651105,0.5602526688518304,0.8767215466972799,0.7947808200338935,0.23389820120705293,0.4506327365926163,-0.9993197074966996,0.0439659526624382,1.7997758672720412,-0.1448224339939464,-1.500729970283815,0.8638928639867631,-0.4096473166983099,0.5205912881883991,Placed,2,2,-0.5411810210705028,0.710646309361935,-1.1447300413759334,-0.26576884422723207,0.08029863963063218,0.3437270707011598,-0.14267983356152916,1.3876079156747747,-1.3021693376364474,5.15,6.3,-4.61,89.95,1
1450,0.2885292014532848,1,6,1.165916277720979,-1.864712941139431,3,2,-0.30845336865689754,-0.5776517352552456,-1.6012963528383757,2,-1.1743456016234741,0.9015248887308324,0.755733858402653,0.22929716897070174,1.1958626619517871,0.07515503484909927,0.9771033345765117,1.111715027703564,-0.3612442432189075,-0.24190821211381455,-1.8631979687715132,0.05022512834103697,-0.6410412931106213,-0.34077781370859433,-1.3853030628053258,-0.20112537855266902,0.9973889793583205,-1.5400148270600833,0.5040981385936557,-0.22621415913455148,Placed,0,2,0.4295318845243018,-1.364354593937338,-1.1447300413759334,-0.8486975251958936,-0.3829525615087036,0.49839837500711814,0.09760280968793057,0.2755109117518623,-0.03080711409055463,8.3,9.32,0.52,87.2,1
1451,-0.29734068453860224,1,2,1.165916277720979,-0.48768737463367745,1,0,-1.0057896960457438,-0.5776517352552456,1.0604396354479868,3,0.39381891588667384,1.4438600760762739,1.300493285773229,1.7491299320826634,1.7275084020519877,0.6590195069521081,0.9771033345765117,0.652163061993786,-0.8709948625961612,1.3131253361077475,-0.7193273306013862,-0.3001315288790943,-0.22304980966019664,0.6852055632808267,2.305343951411306,0.64341878982817,-1.500729970283815,-0.040250670435491104,-1.247247317382612,0.24902567098005338,Placed,0,0,1.051542095876313,-1.364354593937338,-1.1447300413759334,0.9000885177100909,-0.18441633244898828,-1.6669998852762988,1.3590866867475941,1.8425566900068753,-0.3653761202868422,10.83,9.47,-5.5,90.5,1
1452,0.8743990874451718,2,1,1.165916277720979,-1.864712941139431,3,0,-0.22571855015313685,-0.5776517352552456,0.07609953411944544,1,0.46582647026213986,-0.833947710774581,-1.4233038510796516,-0.9105774033632694,0.6642169218515865,-1.6764383814599273,-1.252763530774609,1.295535813987475,-2.036139135458455,-0.16785899553183542,-0.14739201151632222,-1.7015581577596208,-1.5367373290758168,0.300461796909793,-2.143655189014223,1.0375394017392283,-1.500729970283815,-1.5400148270600833,-0.8665200443442929,0.24902567098005338,Placed,0,1,-0.5411810210705028,-1.364354593937338,0.03857576943234999,-1.431626206164555,-0.3829525615087036,0.601512577877757,0.45802677456212015,-2.2519822789820294,0.10302048838796041,6.225,12.58,1.85,75.65,1
1453,1.4602689734370589,0,3,-1.4376214778973024,-0.48768737463367745,2,2,-0.10752595229061987,-0.5776517352552456,-0.14487477434206417,5,-0.8863153841216103,-1.5932169730581993,-0.3337849963384994,-2.0504519756972406,-0.9307202984490154,-1.0925739093569184,-1.4554787003519836,-1.369865587129237,-1.0894594137578413,-0.39000664527777285,-0.3380371178780102,0.8009893938127476,-0.5813282240462749,-0.02015800839940037,0.6369692737517326,-0.8767607132573402,-1.001106180355388,0.3004100451406662,-1.0188109535596204,-0.2941055634366379,Placed,1,2,-0.5105517303599874,1.4023132771283593,0.03857576943234999,-0.26576884422723207,-0.4491313045286087,-0.326515247957993,-1.163881067371733,-0.33108745402427175,1.3074689106945956,3.88,9.42,-2.84,70.14999999999999,1
1454,0.2885292014532848,0,4,-1.4376214778973024,-0.48768737463367745,5,1,1.0389422469757883,3.124927543792991,-2.2843078517194044,2,0.05778366213449928,0.03378858897812571,1.300493285773229,0.6092553597486922,1.1958626619517871,0.6590195069521081,-0.23918768288773593,0.1926110962840081,0.002863342050559348,-2.463384709573189,0.8058335202921169,1.201397002064327,2.583464436364083,-0.6613976190177883,-0.9808485954939141,0.8123276235043378,0.4977651894298934,-1.5400148270600833,0.35180722937832865,1.1995053312092632,Placed,1,1,1.4238057829733504,0.01897934159551062,-1.1447300413759334,0.9000885177100909,0.2126561256704424,1.5810975051488265,-0.9836690849346382,-0.22998772639491608,1.9096931218479134,8.62,10.34,-0.285,73.35000000000001,1
1455,-1.4690804565223763,1,1,1.165916277720979,0.8893381918720762,3,2,-1.0767052547632543,-0.5776517352552456,1.4521668186297538,5,-0.6942952391203676,-0.9424147482436692,1.300493285773229,-1.29053559414126,-1.462366038549216,-0.5087094372539096,-0.23918768288773593,-0.450761655709681,-1.4535669990273081,0.12833787079608117,-1.3865852028672938,0.9010912958756429,-1.357598121882778,-0.5972736579559498,-0.8797349786660612,0.5871158452694474,-1.500729970283815,-0.9915296497802323,-0.4096473166983099,-0.022539946228292255,Placed,1,1,-1.1254936438557255,-0.6726876261709137,1.2218815802406333,0.3171598367414294,-0.6476675335883241,-2.1310137981941737,0.9986627218734045,-0.33108745402427175,0.8390723020197931,5.25,12.46,-0.555,77.10000000000001,1
1456,-1.4690804565223763,1,7,1.165916277720979,0.8893381918720762,1,0,0.9562074284720266,0.6565413577608333,-0.6973105454958375,0,0.2738063252608972,-0.2916125234291393,-1.4233038510796516,-0.15066102180728866,-1.462366038549216,0.07515503484909927,-0.03647251331036131,-0.8184032282775034,-0.652530311434481,0.4985839537059769,1.4730913925580236,0.7008874917498532,-0.4619020859175822,0.8775774464663424,-1.3347462543913993,-0.08851948943522381,1.4970127692867476,-0.3187782995229153,-0.4857927713059738,-1.5161508408741933,Placed,3,2,0.06669259456896218,0.01897934159551062,0.03857576943234999,-1.431626206164555,0.5435498407699679,0.7561838821837155,-2.966000891742681,-0.027788271136204735,-0.3653761202868422,5.905,4.12,0.77,80.95,1
1457,-0.29734068453860224,1,4,-1.4376214778973024,-1.864712941139431,2,2,0.04612442493065124,-0.5776517352552456,-0.26540621532106956,1,0.05778366213449928,0.2507226639163024,1.8452527131438052,0.22929716897070174,0.13257118175138594,-1.0925739093569184,-1.1851918075821508,1.295535813987475,0.36697092732002623,0.12833787079608117,-0.7193273306013862,1.201397002064327,0.6726462263049989,1.2623212128373749,0.48529884850995325,0.1366922887996666,0.4977651894298934,0.7996172572742805,-1.3995382265979395,1.7426365656259544,Placed,2,1,-0.36682967394910615,-0.6726876261709137,-1.1447300413759334,-0.8486975251958936,1.800945958148165,-0.9452004651818264,-0.32289181599862393,-0.027788271136204735,1.2405551094553382,8.37,10.44,-2.605,85.30000000000001,1
1458,0.2885292014532848,1,2,-1.4376214778973024,-0.48768737463367745,5,2,0.7080029729607433,-0.5776517352552456,0.9700410547137324,2,1.0578885840159713,0.03378858897812571,0.21097443103207678,-0.5306192125852791,0.6642169218515865,2.4106129232611346,0.9771033345765117,-1.2779551939872813,-0.5068872773266943,-1.0564495945155852,-0.43335967105885465,0.9010912958756429,-0.5216151549819286,0.49283368009530987,0.28307161485424737,-0.5389430459050046,1.4970127692867476,-1.5400148270600833,2.027007230746932,0.24902567098005338,Placed,0,0,1.32484961298553,1.4023132771283593,-1.1447300413759334,0.9000885177100909,-1.9050636509665213,0.4468412735717987,1.3590866867475941,0.7304596860839628,2.3780897305227158,8.145,13.85,-2.005,76.9,1
1459,-1.4690804565223763,0,2,-0.13585260008816163,-0.48768737463367745,2,1,0.6016296348844777,-0.5776517352552456,0.9901296282102334,5,-1.7264035185020468,-1.484749935589111,0.755733858402653,-0.9105774033632694,-1.462366038549216,-1.0925739093569184,-1.6581938699293581,1.295535813987475,1.0223645808050665,0.2764363039600395,0.9011560734729605,1.4516517572215637,0.8517854334980379,2.4806764730123123,0.38418523168210034,-0.20112537855266902,1.4970127692867476,0.7824770954842851,-0.6380836805213013,0.5884826924904855,Placed,1,0,-0.8427617296048114,1.4023132771283593,0.03857576943234999,-1.431626206164555,-1.177097477747565,-0.2749581465226736,-0.8635277633099083,0.022761592678473105,-1.8374797475505076,4.055,5.81,-2.195,86.75,1
1460,0.8743990874451718,0,6,1.165916277720979,-0.48768737463367745,0,2,-0.17844151100813027,0.6565413577608333,-0.7977534129783418,1,1.0498877446409194,-0.18314548596005095,-0.8785444237090755,-0.5306192125852791,-0.9307202984490154,-0.5087094372539096,0.5041012722293042,-0.08312008314185867,-0.7981733455422678,1.3131253361077475,0.4245433075687409,1.501702708253011,-0.10362367153150406,0.23633783584795448,-0.12138285245716428,0.7560246789456152,1.4970127692867476,-1.1436485856664411,-0.4096473166983099,-0.5656711806449836,Placed,1,0,0.3140830195385122,1.4023132771283593,-1.1447300413759334,-1.431626206164555,0.08029863963063218,-1.4092143780997015,-0.022538511936799295,1.8425566900068753,-1.9713073500290226,6.79,5.25,-1.37,87.35,1
1461,0.2885292014532848,0,5,-1.4376214778973024,0.8893381918720762,0,2,-0.9939704362594924,-0.5776517352552456,-0.9484177142020981,5,-1.574387570376063,,-0.8785444237090755,-0.15066102180728866,1.1958626619517871,-0.5087094372539096,0.7743881649991371,0.7440734551357416,1.3864721660745334,0.20238708737806033,1.0918011798346485,-0.04987677372185742,-0.4021890168532359,-0.0842819694612395,0.8897533158213649,1.0375394017392283,-0.0018586004985337216,0.8660353842105125,-0.7142291351289651,-0.7014539892491564,Placed,1,0,-0.7461616589024158,-1.364354593937338,-1.1447300413759334,0.3171598367414294,-0.11823758942908318,1.2717548965369099,2.380287920557798,-0.6343866369123388,-0.2984623190475847,,13.7,-2.9,93.4,1
1462,-0.8832105705304892,1,2,1.165916277720979,0.8893381918720762,4,1,-0.07206817293186468,-0.5776517352552456,-0.15491906109031403,2,-0.39826418224345195,-0.4000795608982276,-0.3337849963384994,-0.5306192125852791,-1.462366038549216,-0.5087094372539096,-1.252763530774609,0.652163061993786,-1.1622809308117348,-1.5747941105894392,-1.577230309228981,1.251447953095774,-1.2978850528184314,1.1981972517755364,-0.7280645534242818,1.769477681002622,-0.5014823904269609,-1.1843564699176798,0.5040981385936557,0.3848084795842262,Placed,3,2,-0.6095079003478069,0.01897934159551062,-1.1447300413759334,1.4830171986787524,-0.31677381848879854,1.1170835922309517,-0.022538511936799295,-1.139885275059117,-1.23525553639719,5.635,9.08,-0.735,71.2,1
1463,1.4602689734370589,1,3,-1.4376214778973024,0.8893381918720762,0,1,-0.10752595229061987,-0.5776517352552456,-1.5812077793418746,2,-1.1503430834983188,0.467656738854479,0.21097443103207678,-0.15066102180728866,-0.9307202984490154,0.07515503484909927,-0.7797614684274015,-0.3588512625677254,-0.9438163796500545,1.3131253361077475,0.04325309484536493,-0.5503862840363312,-0.8201805003036604,-0.5331496968941106,-0.8291781702521347,1.7131747364438994,-1.500729970283815,1.05886220434796,-0.790374589736629,1.2673967355113496,Placed,3,0,-0.4304443546555617,-0.6726876261709137,1.2218815802406333,0.3171598367414294,-0.7138462766082292,1.5810975051488265,-1.3440930498088277,0.4271605031958958,0.6383308983020205,6.565,7.57,-0.385,82.3,1
1464,0.2885292014532848,0,4,-0.13585260008816163,-1.864712941139431,0,1,2.1854104462421975,-0.5776517352552456,-0.3055833623140704,3,-0.42226670036860725,0.6845908137926556,-0.3337849963384994,0.6092553597486922,0.6642169218515865,1.242883979055117,0.9771033345765117,0.37643188256791926,0.5854354784817064,1.2390761195257685,0.7105109671112725,0.5507346386555108,-1.1784589146897386,1.0699493296518592,1.3953213999606295,-0.6515489350224498,-1.500729970283815,0.9281684706992455,2.1031526853545963,1.2673967355113496,Placed,3,2,1.5675278393842316,-1.364354593937338,1.2218815802406333,0.9000885177100909,-1.2432762207674701,1.168640693666271,0.638238756999215,1.0843087327867078,-2.6404453624215978,8.07,6.3,-3.915,94.45,1
1465,0.2885292014532848,1,1,1.165916277720979,0.8893381918720762,5,1,0.3652444391594449,1.8907344507769124,-0.7073548322440874,3,0.5138315065124505,2.6369974882362457,0.755733858402653,0.9892135505266826,0.6642169218515865,0.07515503484909927,0.4365295490368461,0.9278942414196528,-0.4340657602728009,0.6466823868699352,-0.7193273306013862,-0.500335333004884,0.4935070191119596,-3.0339841783058237,-0.27305327769894366,0.5308129007107248,-1.500729970283815,-0.9615343666477405,0.5040981385936557,0.8600483096988311,Placed,1,2,1.2777276272770446,0.710646309361935,-1.1447300413759334,0.3171598367414294,0.47737109775006287,-0.5843007551345902,1.1788747043104995,-1.54428418557654,-0.6999451264831298,11.005,12.12,-1.46,88.45,1
1466,0.8743990874451718,1,2,-0.13585260008816163,0.8893381918720762,4,1,-0.5212000448094277,0.6565413577608333,0.12632096786069755,5,-0.5662818091195392,-0.07467844849096263,1.300493285773229,-0.5306192125852791,0.13257118175138594,-0.5087094372539096,0.23381437945947148,-0.3588512625677254,0.07568485910445272,-0.39000664527777285,-0.7193273306013862,1.4016008061901166,-0.10362367153150406,1.1981972517755364,-0.9302917870799876,-0.8767607132573402,-0.5014823904269609,-1.5057345034800924,0.6563890478089834,0.5884826924904855,Placed,1,0,-0.5364688224996543,0.01897934159551062,1.2218815802406333,-1.431626206164555,1.3376947570088293,1.3233119979722294,-1.163881067371733,0.4777103670105736,-0.5661175240046148,7.18,6.38,-0.44,81.89999999999999,1
1467,0.2885292014532848,0,7,1.165916277720979,0.8893381918720762,2,0,1.4407970797083438,-0.5776517352552456,-0.9785505744468491,1,0.12979121650996525,-0.07467844849096263,0.21097443103207678,0.6092553597486922,0.13257118175138594,1.8267484511581258,0.4365295490368461,0.37643188256791926,0.36697092732002623,1.3131253361077475,-0.052069458335478644,-0.500335333004884,-0.9396066384323531,0.8134534854045038,-0.6775077450103553,0.8686305680630604,-0.5014823904269609,-0.20950976811169508,1.7985708669239409,1.5389623527196952,Placed,3,2,1.2847959251333176,1.4023132771283593,0.03857576943234999,-1.431626206164555,0.609728583789873,0.704626780748396,0.21774413131266043,0.1744111841225066,1.1736413082160806,7.665,11.06,-0.51,92.4,1
1468,-0.29734068453860224,1,1,1.165916277720979,0.8893381918720762,1,0,0.459798517449458,-0.5776517352552456,-0.2252290683280673,2,-0.36626082474324484,-0.7254806733054926,-1.4233038510796516,-1.29053559414126,-0.9307202984490154,-1.0925739093569184,-2.1311959322765657,1.0198046345616083,0.36697092732002623,-1.5007448940074601,0.7105109671112725,-0.7005391371306736,-0.5216151549819286,-1.1743893075124985,-0.42472370294072304,0.361904067034557,0.9973889793583205,0.8660353842105125,-1.0949564081672842,-1.5161508408741933,Placed,2,2,-0.9723471903031469,1.4023132771283593,-1.1447300413759334,0.9000885177100909,-0.18441633244898828,0.9108551864896738,-0.8635277633099083,1.3876079156747747,-0.49920372276535724,4.905,6.06,-0.665,75.14999999999999,1
1469,1.4602689734370589,1,2,-0.13585260008816163,0.8893381918720762,0,2,-0.17844151100813027,0.6565413577608333,-1.0388162949363524,3,0.4178214340118292,-1.1593488231818458,-0.3337849963384994,-1.29053559414126,-0.9307202984490154,-0.5087094372539096,-0.914904914812318,0.1926110962840081,0.7310785125894931,0.20238708737806033,0.9011560734729605,0.20037798143537944,-0.4619020859175822,-0.34077781370859433,-0.17193966087109072,-0.9893666023747855,-1.500729970283815,-0.19879716699294803,-0.25735640748298216,0.9958311183030039,Placed,1,0,-0.10530265326701069,-1.364354593937338,0.03857576943234999,-0.26576884422723207,-0.9785612486878497,-1.0483146680524653,-0.7433864416851785,0.2755109117518623,0.437589494584248,5.395,8.48,-1.44,84.65,1
1470,-1.4690804565223763,1,1,-0.13585260008816163,0.8893381918720762,2,0,-0.9939704362594924,-0.5776517352552456,-1.0488605816846024,3,0.0017777865091368524,-1.8101510479963758,-0.3337849963384994,-1.29053559414126,-0.9307202984490154,-1.0925739093569184,-0.914904914812318,-0.08312008314185867,-0.9438163796500545,0.572633170287956,1.2824462861963364,0.7509384427813004,0.2546547428545742,-0.5972736579559498,0.08084438119854155,1.2627511799741187,-0.0018586004985337216,-1.2593446777489095,-2.084847318066914,-1.3803680322700205,Placed,1,1,-1.5707964088009154,0.01897934159551062,0.03857576943234999,-0.26576884422723207,-0.18441633244898828,1.065526490795632,0.6983094178115798,0.3260607755665401,0.705244699541278,4.535,11.15,-1.735,79.65,1
1471,-0.29734068453860224,1,7,1.165916277720979,-0.48768737463367745,4,2,0.459798517449458,-0.5776517352552456,0.6486238787697199,2,1.1618994958916444,1.2269260011380974,-0.8785444237090755,1.369171741304673,1.7275084020519877,0.07515503484909927,0.6392447186142207,1.295535813987475,0.07568485910445272,1.3131253361077475,0.13857564802620936,0.6007855896869579,0.4337939500476132,-1.3026372296361763,0.18195799802639448,-2.17172843810796,-1.500729970283815,-0.3659137444454024,0.5802435932013199,-1.9234992666867117,Placed,0,0,1.4426545772567443,-0.6726876261709137,0.03857576943234999,0.9000885177100909,0.2126561256704424,0.2921699692658404,0.5781680961868501,-0.6343866369123388,-0.7668589277223873,10.16,10.14,-2.195,94.5,1
1472,1.4602689734370589,0,5,1.165916277720979,0.8893381918720762,1,1,-0.7103082013894529,0.6565413577608333,0.1464095413571987,0,-0.6062860059947981,-1.0508817857127575,1.300493285773229,-0.9105774033632694,0.6642169218515865,-0.5087094372539096,0.8419598881915953,-0.6345824419935923,0.1485063761583461,1.3131253361077475,-1.6725528624098254,0.10027607937248462,1.0906377097554236,-0.21252989158491664,0.13140118961246802,0.2492981779171118,0.4977651894298934,-0.4366169118291332,-0.7142291351289651,-0.3619969677387243,Placed,1,0,-1.0548106652929972,0.01897934159551062,1.2218815802406333,0.3171598367414294,-0.9123825056679445,-1.4092143780997015,1.2990160259352292,0.8315594137133185,1.2405551094553382,6.355,12.29,-2.07,90.1,1
1473,0.8743990874451718,1,2,-0.13585260008816163,-0.48768737463367745,5,2,0.6843644533882385,-0.5776517352552456,-0.6270005382580842,5,-0.502275094119125,0.9015248887308324,-1.4233038510796516,0.22929716897070174,1.7275084020519877,0.07515503484909927,0.9771033345765117,-0.6345824419935923,0.6582569955355997,0.6466823868699352,0.6151884139304289,0.8009893938127476,-0.8201805003036604,0.4287097190334713,-1.6380871048749581,-0.764154824139895,-0.0018586004985337216,-0.42804683093413554,0.6563890478089834,-0.4298883720408107,Placed,2,0,1.331917910841803,1.4023132771283593,0.03857576943234999,1.4830171986787524,0.9406222988893986,-0.326515247957993,0.8785214002486746,0.983209005157352,1.1736413082160806,8.17,11.36,1.0,89.55,1
1474,1.4602689734370589,0,6,1.165916277720979,-1.864712941139431,2,1,2.409976382180978,-0.5776517352552456,-0.898196280460846,0,0.13779205588501703,0.03378858897812571,0.21097443103207678,-0.5306192125852791,-0.3990745583488147,-1.0925739093569184,-0.03647251331036131,-1.369865587129237,1.3864721660745334,-0.01976056236787712,0.04325309484536493,0.5006836876240636,1.6280553313345405,0.10808991372427733,-0.17193966087109072,-0.4263371567875594,1.4970127692867476,0.3368328889444063,-0.4096473166983099,0.9279397140009175,Placed,3,0,0.16329266527135786,1.4023132771283593,-1.1447300413759334,-0.8486975251958936,-0.8462037626480394,0.4468412735717987,-0.7433864416851785,0.7810095498986407,0.8390723020197931,7.07,8.46,-1.375,84.35,1
1475,0.2885292014532848,1,5,-0.13585260008816163,0.8893381918720762,5,1,1.27532744270082,-0.5776517352552456,0.3472952763222072,1,0.23380212838563835,1.8777282259526273,-0.8785444237090755,2.129088122860654,0.6642169218515865,1.8267484511581258,0.9771033345765117,1.295535813987475,-0.7253518284883744,-0.3159574286957937,-1.0052949901439177,-0.4502843819734368,-0.22304980966019664,1.1981972517755364,0.13140118961246802,1.0375394017392283,1.4970127692867476,-1.5400148270600833,1.5701345031009495,0.11324286237588056,Placed,3,1,1.188195854430922,-0.6726876261709137,-1.1447300413759334,-0.26576884422723207,1.139158527949114,-1.4092143780997015,2.079934616495973,0.8315594137133185,0.5045032958235055,9.98,12.71,-1.715,86.15,1
1476,-1.4690804565223763,1,5,1.165916277720979,0.8893381918720762,1,2,0.09340146407565782,0.6565413577608333,0.056010960622944306,5,0.49782982776234697,-0.07467844849096263,0.21097443103207678,-0.9105774033632694,-0.9307202984490154,-1.0925739093569184,-1.7933373163142745,-0.7264928351355479,0.8039000296433865,-1.0564495945155852,1.4730913925580236,-0.04987677372185742,2.165472952913658,-0.9178934632651438,0.9908669326492178,-0.08851948943522381,1.4970127692867476,-0.7944177891952859,-1.3233927719902756,-1.3803680322700205,Placed,1,2,-0.7815031481837801,1.4023132771283593,0.03857576943234999,0.9000885177100909,-0.9785612486878497,-0.8420862623111876,1.0587333826857694,-0.5332869092829832,0.9059861032590506,6.795,12.84,-3.055,74.7,1
1477,0.8743990874451718,0,1,-0.13585260008816163,-1.864712941139431,0,2,0.3297866598006907,-0.5776517352552456,1.3517239511472496,3,-0.8063069903710925,-0.07467844849096263,-0.8785444237090755,0.6092553597486922,0.13257118175138594,1.8267484511581258,0.9771033345765117,0.9278942414196528,-0.8709948625961612,0.7947808200338935,0.8058335202921169,1.7019065123788006,-0.4021890168532359,-0.6613976190177883,-0.3741668945267966,1.5442659027677317,-0.5014823904269609,-0.07453099401548181,1.7224254123162772,-1.2445852236658477,Placed,1,1,0.7523174866274289,-1.364354593937338,-1.1447300413759334,-0.26576884422723207,0.14647738265053728,-0.9967575666171459,2.019863955683608,-0.48273704546830526,-0.16463471656906967,6.68,13.11,-1.165,89.15,1
1478,-1.4690804565223763,0,5,-0.13585260008816163,-1.864712941139431,5,1,0.09340146407565782,-0.5776517352552456,1.0001739149584847,1,-0.39826418224345195,-0.7254806733054926,-1.4233038510796516,-1.6704937849192503,-1.462366038549216,0.07515503484909927,-0.7797614684274015,-1.0941344077033701,1.3864721660745334,-1.0564495945155852,1.8543816052813995,0.7509384427813004,-0.7007543621749678,0.23633783584795448,1.4458782083745558,-2.1154254935492376,0.9973889793583205,-0.8265555925515272,-0.790374589736629,0.24902567098005338,Placed,3,0,-0.10530265326701069,1.4023132771283593,1.2218815802406333,0.9000885177100909,0.08029863963063218,-0.01717263934607633,-0.14267983356152916,-1.0893354112444393,0.9059861032590506,4.485,11.39,-3.635,78.7,1
1479,-1.4690804565223763,1,2,-0.13585260008816163,0.8893381918720762,0,0,-2.9086905216322574,-0.5776517352552456,-0.8781077069643448,4,-0.8463111872463513,0.5761237763235674,-0.3337849963384994,0.6092553597486922,-1.462366038549216,0.07515503484909927,0.9771033345765117,1.111715027703564,-0.4340657602728009,0.054288654214102026,0.04325309484536493,-0.9007429412564628,-0.5216151549819286,-0.21252989158491664,-1.1325190207356934,1.206448235415396,-1.001106180355388,-1.3836108507263756,-0.028920043659990815,0.9958311183030039,Placed,3,2,-1.9996064787481351,-0.6726876261709137,1.2218815802406333,-1.431626206164555,-0.18441633244898828,0.2921699692658404,-2.1850823011819367,-0.7354863645416945,-0.09772091532981214,6.705,6.44,0.165,88.15,1
1480,-1.4690804565223763,1,4,1.165916277720979,-0.48768737463367745,1,0,-0.5684770839544332,-0.5776517352552456,1.4722553921262536,2,0.04178198338439573,-0.4000795608982276,-0.3337849963384994,-0.5306192125852791,-0.3990745583488147,0.07515503484909927,-2.1311959322765657,1.295535813987475,0.07568485910445272,1.3131253361077475,-0.6240047774205417,-0.2000296268161999,-0.9396066384323531,-1.11026534645066,0.7380828905795855,-0.6515489350224498,0.4977651894298934,-0.4537570736191286,-0.33350186209064603,-1.312476627967934,Placed,1,0,0.06669259456896218,-0.6726876261709137,-1.1447300413759334,0.3171598367414294,-1.3094549637873751,-0.4296294508286319,0.1576734705002955,0.7810095498986407,-0.2984623190475847,6.41,8.6,-2.72,86.3,1
1481,0.8743990874451718,1,1,-1.4376214778973024,-1.864712941139431,4,1,-0.11934521207687125,-0.5776517352552456,-0.3558047960553225,1,-0.5342784516193321,0.9015248887308324,0.755733858402653,0.9892135505266826,2.7907998822523887,-0.5087094372539096,0.23381437945947148,-0.7264928351355479,0.1485063761583461,-1.1304988110975642,-0.052069458335478644,1.501702708253011,0.6129331572406524,1.3905691349610532,-0.17193966087109072,-0.5389430459050046,1.4970127692867476,-0.5116051196603629,-0.1050654982676547,0.5205912881883991,Placed,0,2,0.401258693099211,-1.364354593937338,0.03857576943234999,-0.26576884422723207,-0.9123825056679445,-1.0998717694877849,1.8396519732465135,-1.493734321761862,0.705244699541278,9.75,14.85,-1.4,78.14999999999999,1
