cgpa,college_tier,branch,coding_score,ai_readiness_score,interview_readiness,internships_completed,offer_count,interview_rounds_cleared,company_type
-0.19026077079438164,0.8893381918720762,3,8.715,7.89,75.05,0.07515503484909927,-1.1447300413759334,1.4023132771283593,0
0.03430516514439986,0.8893381918720762,1,7.195,11.27,84.1,0.07515503484909927,1.2218815802406333,0.01897934159551062,3
1.3462430014183306,0.8893381918720762,0,6.785,10.56,86.39999999999999,-1.0925739093569184,-1.1447300413759334,1.4023132771283593,1
1.0271229871895369,-0.48768737463367745,1,13.32,13.48,91.1,1.8267484511581258,0.03857576943234999,0.710646309361935,2
2.575446019188502,-1.864712941139431,0,6.25,7.52,78.10000000000001,0.6590195069521081,-1.1447300413759334,0.710646309361935,1
-0.11934521207687125,-0.48768737463367745,2,10.66,8.78,79.6,-0.5087094372539096,0.03857576943234999,-1.364354593937338,3
0.06976294450315401,0.8893381918720762,5,6.64,11.07,94.4,1.242883979055117,0.03857576943234999,0.710646309361935,3
-0.07206817293186468,0.8893381918720762,2,6.94,11.49,79.65,-0.5087094372539096,1.2218815802406333,0.01897934159551062,2
0.8971111295407697,0.8893381918720762,5,4.905,3.61,83.95,-0.5087094372539096,0.03857576943234999,1.4023132771283593,1
-1.3367289700607898,0.8893381918720762,3,8.145,12.21,85.95,1.242883979055117,0.03857576943234999,0.01897934159551062,1
-0.14298373164937506,-0.48768737463367745,0,8.095,10.05,87.75,0.6590195069521081,1.2218815802406333,-1.364354593937338,0
-0.9703319166869897,0.8893381918720762,4,5.84,10.66,92.15,0.07515503484909927,1.2218815802406333,-1.364354593937338,3
-0.1311644718631237,0.8893381918720762,1,5.955,8.03,85.15,0.6590195069521081,1.2218815802406333,0.710646309361935,3
1.5117126384258541,-0.48768737463367745,3,6.795,8.04,89.35000000000001,-0.5087094372539096,1.2218815802406333,0.01897934159551062,3
-0.1311644718631237,0.8893381918720762,5,9.325,8.15,83.85,1.8267484511581258,1.2218815802406333,1.4023132771283593,3
-0.6630311622444464,-0.48768737463367745,2,6.045,12.81,78.9,1.242883979055117,1.2218815802406333,-0.6726876261709137,3
-2.9086905216322574,0.8893381918720762,3,6.105,9.85,80.75,-1.0925739093569184,0.03857576943234999,0.01897934159551062,0
-0.23753780993938822,-0.48768737463367745,3,9.49,5.24,90.35,-0.5087094372539096,-1.1447300413759334,-1.364354593937338,3
0.8852918697545182,0.8893381918720762,0,10.02,11.43,85.05,1.8267484511581258,0.03857576943234999,0.01897934159551062,3
-0.651211902458195,0.8893381918720762,3,5.075,10.55,88.75,0.07515503484909927,-1.1447300413759334,-0.6726876261709137,0
-1.0176089558319963,0.8893381918720762,2,5.875,9.32,74.6,-1.0925739093569184,0.03857576943234999,-0.6726876261709137,0
2.1854104462421975,0.8893381918720762,1,7.32,7.85,80.55000000000001,0.07515503484909927,-1.1447300413759334,-1.364354593937338,0
0.8616533501820134,-1.864712941139431,1,7.905,9.99,93.45,0.6590195069521081,1.2218815802406333,0.01897934159551062,1
-0.5802963437406856,-0.48768737463367745,5,8.925,11.27,81.8,0.6590195069521081,1.2218815802406333,-1.364354593937338,1
-1.8449571408696097,0.8893381918720762,0,8.135,12.43,84.85,1.8267484511581258,-1.1447300413759334,-1.364354593937338,2
-0.17844151100813027,0.8893381918720762,0,7.89,10.37,80.2,1.242883979055117,1.2218815802406333,-0.6726876261709137,3
-0.6748504220306988,0.8893381918720762,1,8.475,8.47,83.4,-1.6764383814599273,1.2218815802406333,0.710646309361935,0
-1.0885245145495055,-1.864712941139431,4,4.64,10.58,84.6,0.6590195069521081,-1.1447300413759334,1.4023132771283593,1
-0.15480299143562645,0.8893381918720762,3,8.55,10.4,88.3,0.07515503484909927,0.03857576943234999,0.710646309361935,2
-1.041247475404499,0.8893381918720762,2,7.935,9.09,76.45,-1.0925739093569184,1.2218815802406333,1.4023132771283593,3
-1.1476208134807635,-0.48768737463367745,0,5.495,9.17,81.35000000000001,-1.0925739093569184,1.2218815802406333,0.710646309361935,1
0.9798459480445293,0.8893381918720762,3,8.925,10.15,77.9,1.242883979055117,1.2218815802406333,-0.6726876261709137,1
-0.8521393188244727,0.8893381918720762,1,6.49,7.88,83.5,-0.5087094372539096,0.03857576943234999,-0.6726876261709137,0
-0.7339467209619568,-0.48768737463367745,3,7.2,11.14,81.5,-0.5087094372539096,1.2218815802406333,0.710646309361935,0
2.008121549448423,-1.864712941139431,5,6.565,8.14,91.9,0.07515503484909927,0.03857576943234999,0.710646309361935,0
-0.39118818716065934,-0.48768737463367745,4,7.055,10.56,72.7,0.07515503484909927,-1.1447300413759334,0.01897934159551062,1
-2.152257895312153,0.8893381918720762,4,9.1,11.49,80.35000000000001,1.242883979055117,-1.1447300413759334,1.4023132771283593,3
0.16431702279316715,-1.864712941139431,5,5.96,8.99,85.95,-1.0925739093569184,0.03857576943234999,-1.364354593937338,1
-0.0247911337868581,0.8893381918720762,4,4.195,9.32,88.7,0.07515503484909927,-1.1447300413759334,1.4023132771283593,2
1.0389422469757883,-0.48768737463367745,5,7.82,11.02,84.75,0.6590195069521081,0.03857576943234999,-1.364354593937338,2
-0.4030074469469107,-0.48768737463367745,5,8.38,10.74,77.0,-0.5087094372539096,-1.1447300413759334,-0.6726876261709137,1
-0.4384652263056659,0.8893381918720762,2,9.74,10.72,72.9,0.6590195069521081,0.03857576943234999,-1.364354593937338,2
0.03430516514439986,-1.864712941139431,5,8.51,5.78,89.95,1.242883979055117,-1.1447300413759334,0.01897934159551062,1
-2.187715674670907,0.8893381918720762,3,9.06,9.56,76.30000000000001,1.242883979055117,1.2218815802406333,0.710646309361935,3
-0.651211902458195,0.8893381918720762,1,11.07,8.27,80.5,1.8267484511581258,-1.1447300413759334,0.01897934159551062,1
-1.4667408277095582,0.8893381918720762,0,6.3,9.17,79.65,-1.0925739093569184,0.03857576943234999,1.4023132771283593,3
-1.0057896960457438,0.8893381918720762,4,9.46,8.93,,-0.5087094372539096,1.2218815802406333,0.01897934159551062,0
-0.9939704362594924,0.8893381918720762,5,6.875,10.58,85.0,0.07515503484909927,0.03857576943234999,1.4023132771283593,1
-0.7812237601069634,-0.48768737463367745,2,9.88,14.79,93.1,0.6590195069521081,0.03857576943234999,0.710646309361935,2
-0.20208003058063304,-0.48768737463367745,1,11.005,12.57,86.30000000000001,0.6590195069521081,1.2218815802406333,1.4023132771283593,1
1.1925926241970606,-0.48768737463367745,0,5.44,10.45,76.55,-1.0925739093569184,-1.1447300413759334,1.4023132771283593,0
-2.0695230768083914,0.8893381918720762,0,7.485,13.85,,0.07515503484909927,1.2218815802406333,-0.6726876261709137,0
0.40070221851820004,-0.48768737463367745,4,6.455,10.55,83.9,1.242883979055117,0.03857576943234999,-0.6726876261709137,3
-0.30845336865689754,0.8893381918720762,5,7.525,8.19,85.85,0.6590195069521081,-1.1447300413759334,-0.6726876261709137,0
-0.2138992903668844,-1.864712941139431,1,7.025,9.03,93.75,0.6590195069521081,-1.1447300413759334,-1.364354593937338,0
-1.4431023081370544,0.8893381918720762,4,8.08,12.71,70.3,-1.0925739093569184,1.2218815802406333,-0.6726876261709137,3
-0.769404500320712,-0.48768737463367745,5,7.41,8.39,90.0,-0.5087094372539096,1.2218815802406333,0.710646309361935,3
-0.06024891314561329,-0.48768737463367745,2,7.0,11.05,81.75,0.6590195069521081,1.2218815802406333,0.710646309361935,0
-0.39118818716065934,0.8893381918720762,4,6.955,11.78,79.35,1.242883979055117,0.03857576943234999,-1.364354593937338,3
-0.17844151100813027,0.8893381918720762,2,11.275,13.07,84.2,2.4106129232611346,-1.1447300413759334,-0.6726876261709137,2
-0.17844151100813027,-0.48768737463367745,2,8.225,9.51,83.8,-1.0925739093569184,0.03857576943234999,1.4023132771283593,2
-0.9112356177557307,0.8893381918720762,3,6.895,14.37,85.4,0.07515503484909927,1.2218815802406333,0.710646309361935,1
-0.37936892737440797,-1.864712941139431,0,7.815,7.95,81.19999999999999,0.07515503484909927,0.03857576943234999,0.01897934159551062,0
0.3416059195869421,-0.48768737463367745,3,7.57,7.24,82.5,-0.5087094372539096,-1.1447300413759334,0.710646309361935,1
0.4952562968082132,-0.48768737463367745,3,7.645,6.98,94.85,0.07515503484909927,-1.1447300413759334,1.4023132771283593,2
0.5307140761669684,0.8893381918720762,1,7.835,11.85,79.35,1.242883979055117,0.03857576943234999,0.01897934159551062,0
-0.17844151100813027,0.8893381918720762,2,9.56,13.43,86.5,2.4106129232611346,-1.1447300413759334,-0.6726876261709137,1
0.7552800121057489,0.8893381918720762,5,8.175,11.69,87.35,0.07515503484909927,0.03857576943234999,1.4023132771283593,3
1.7835556135096422,-0.48768737463367745,5,9.6,10.67,77.0,-0.5087094372539096,1.2218815802406333,-0.6726876261709137,0
1.417158560135841,-0.48768737463367745,2,8.955,10.54,91.3,0.6590195069521081,0.03857576943234999,-0.6726876261709137,0
0.2943288804419355,0.8893381918720762,2,7.085,9.02,80.05,-0.5087094372539096,-1.1447300413759334,0.710646309361935,2
2.729096396409772,-0.48768737463367745,2,5.675,10.23,73.4,1.242883979055117,-1.1447300413759334,1.4023132771283593,3
-0.23753780993938822,-0.48768737463367745,3,9.65,10.72,90.1,-0.5087094372539096,1.2218815802406333,0.710646309361935,0
1.866290432013402,-0.48768737463367745,3,10.865,9.07,95.75,-0.5087094372539096,1.2218815802406333,1.4023132771283593,3
-0.5448385643819305,0.8893381918720762,2,8.02,6.72,82.6,0.6590195069521081,0.03857576943234999,1.4023132771283593,2
1.2280504035558146,0.8893381918720762,0,7.34,8.99,91.15,0.6590195069521081,1.2218815802406333,0.01897934159551062,0
-0.7930430198932147,-0.48768737463367745,2,6.39,15.3,79.75,-1.0925739093569184,-1.1447300413759334,0.01897934159551062,2
-0.0247911337868581,0.8893381918720762,1,5.88,6.42,81.5,-0.5087094372539096,0.03857576943234999,-1.364354593937338,1
-0.5093807850231753,-0.48768737463367745,4,8.96,8.45,78.25,-0.5087094372539096,-1.1447300413759334,1.4023132771283593,3
-1.821318621297107,-0.48768737463367745,3,10.125,12.25,73.1,1.242883979055117,1.2218815802406333,1.4023132771283593,3
-0.36754966758815555,-0.48768737463367745,0,8.355,10.79,,0.07515503484909927,-1.1447300413759334,0.710646309361935,2
-0.0247911337868581,0.8893381918720762,3,6.17,8.95,82.5,-0.5087094372539096,0.03857576943234999,0.01897934159551062,3
0.04612442493065124,0.8893381918720762,0,10.07,11.51,81.85,0.6590195069521081,1.2218815802406333,-0.6726876261709137,2
-1.3249097102745384,0.8893381918720762,0,8.255,9.42,84.7,0.6590195069521081,0.03857576943234999,-1.364354593937338,1
0.18795554236567097,0.8893381918720762,2,8.6,12.93,82.1,0.07515503484909927,0.03857576943234999,-1.364354593937338,1
-0.4975615252369239,0.8893381918720762,4,6.32,8.45,79.05,0.07515503484909927,-1.1447300413759334,-1.364354593937338,2
-0.9466933971144859,0.8893381918720762,1,5.48,10.97,80.7,-0.5087094372539096,1.2218815802406333,0.710646309361935,1
-0.34391114801565276,0.8893381918720762,5,8.17,9.25,,-0.5087094372539096,1.2218815802406333,-0.6726876261709137,2
0.30614814022818687,-0.48768737463367745,2,5.62,9.3,77.7,-1.6764383814599273,0.03857576943234999,0.01897934159551062,2
0.968026688258278,-0.48768737463367745,2,8.855,6.95,81.0,0.6590195069521081,1.2218815802406333,0.710646309361935,0
0.12885924343441302,-1.864712941139431,1,8.24,9.63,86.55,0.6590195069521081,-1.1447300413759334,1.4023132771283593,1
-1.2421748917707767,0.8893381918720762,4,4.65,12.3,61.9,-1.0925739093569184,0.03857576943234999,0.710646309361935,3
1.4644355992808464,-1.864712941139431,2,7.775,11.57,82.1,-0.5087094372539096,0.03857576943234999,0.710646309361935,3
-0.7103082013894529,0.8893381918720762,1,6.995,12.02,84.1,-0.5087094372539096,0.03857576943234999,0.01897934159551062,1
-1.2776326711295318,0.8893381918720762,0,5.525,9.31,81.45,0.6590195069521081,0.03857576943234999,-1.364354593937338,3
-0.7221274611757054,0.8893381918720762,5,6.55,10.54,78.1,-0.5087094372539096,1.2218815802406333,0.01897934159551062,1
-0.19026077079438164,0.8893381918720762,3,5.98,9.25,75.05,-1.0925739093569184,-1.1447300413759334,0.01897934159551062,2
-1.9276919593733715,-0.48768737463367745,1,3.925,12.31,79.15,-1.6764383814599273,0.03857576943234999,0.710646309361935,2
0.9325689088995238,-0.48768737463367745,3,7.285,8.15,92.5,0.07515503484909927,0.03857576943234999,0.710646309361935,3
0.3770636989456973,-0.48768737463367745,0,9.0,11.99,88.45,2.4106129232611346,0.03857576943234999,-1.364354593937338,1
1.5589896775708596,-0.48768737463367745,4,9.305,11.25,79.2,2.4106129232611346,1.2218815802406333,1.4023132771283593,3
-1.3249097102745384,0.8893381918720762,4,6.145,9.0,83.6,0.6590195069521081,0.03857576943234999,-1.364354593937338,0
1.3698815209908333,-0.48768737463367745,2,5.06,11.65,,-1.6764383814599273,-1.1447300413759334,0.01897934159551062,3
-0.8166815394657185,-0.48768737463367745,4,6.435,8.22,77.64999999999999,-1.0925739093569184,-1.1447300413759334,1.4023132771283593,0
1.0389422469757883,-0.48768737463367745,4,9.24,8.73,86.85,1.242883979055117,1.2218815802406333,-0.6726876261709137,3
2.3036030441047135,-0.48768737463367745,5,5.02,9.33,87.25,-0.5087094372539096,0.03857576943234999,0.710646309361935,1
1.748097834150886,-1.864712941139431,4,9.625,9.76,75.65,-1.0925739093569184,-1.1447300413759334,0.710646309361935,2
1.4762548590670999,-0.48768737463367745,4,6.765,11.78,76.05,0.07515503484909927,-1.1447300413759334,-0.6726876261709137,3
-0.769404500320712,0.8893381918720762,4,6.87,11.79,88.2,0.07515503484909927,-1.1447300413759334,1.4023132771283593,3
0.9798459480445293,-1.864712941139431,0,7.135,6.69,,0.07515503484909927,1.2218815802406333,-0.6726876261709137,1
-0.2848148490843948,-0.48768737463367745,2,8.48,9.57,90.85000000000001,0.6590195069521081,0.03857576943234999,0.710646309361935,1
-0.4857422654506725,0.8893381918720762,5,9.645,13.78,80.3,0.07515503484909927,0.03857576943234999,0.01897934159551062,1
-0.03661039357311053,0.8893381918720762,1,7.265,12.54,84.05,-1.6764383814599273,0.03857576943234999,-0.6726876261709137,1
0.6725451936019871,-0.48768737463367745,1,8.79,10.1,84.25,0.6590195069521081,-1.1447300413759334,-0.6726876261709137,3
1.7008207950058805,0.8893381918720762,4,9.0,10.57,78.15,0.07515503484909927,-1.1447300413759334,0.01897934159551062,2
-0.5684770839544332,0.8893381918720762,0,7.685,6.75,70.7,0.6590195069521081,0.03857576943234999,-0.6726876261709137,1
-1.100343774335757,0.8893381918720762,2,10.56,13.46,79.05,1.242883979055117,1.2218815802406333,1.4023132771283593,3
1.417158560135841,0.8893381918720762,0,8.12,11.52,85.4,1.242883979055117,1.2218815802406333,1.4023132771283593,2
1.239869663342066,-0.48768737463367745,2,9.38,9.74,83.75,0.6590195069521081,0.03857576943234999,0.710646309361935,1
0.4479792576632066,-0.48768737463367745,1,7.98,9.46,88.65,0.6590195069521081,1.2218815802406333,1.4023132771283593,3
0.010666645571896047,-0.48768737463367745,5,7.485,8.37,76.65,-0.5087094372539096,1.2218815802406333,0.710646309361935,2
0.5661718555257236,-1.864712941139431,5,6.51,9.85,,0.6590195069521081,0.03857576943234999,-0.6726876261709137,3
-0.09570669250436849,0.8893381918720762,3,10.12,14.39,75.65,1.242883979055117,-1.1447300413759334,-1.364354593937338,3
1.0389422469757883,-0.48768737463367745,0,7.12,8.75,74.4,-0.5087094372539096,-1.1447300413759334,0.710646309361935,2
-0.4857422654506725,0.8893381918720762,1,7.05,8.77,76.0,-0.5087094372539096,-1.1447300413759334,-1.364354593937338,1
0.022485905358148477,-0.48768737463367745,2,7.315,9.6,72.25,-1.0925739093569184,0.03857576943234999,1.4023132771283593,2
0.23523258151067755,-0.48768737463367745,4,7.845,7.44,88.4,0.6590195069521081,1.2218815802406333,-1.364354593937338,2
0.5070755565944646,-0.48768737463367745,1,4.73,9.19,75.75,-1.6764383814599273,0.03857576943234999,-0.6726876261709137,2
-1.490379347282061,0.8893381918720762,2,9.805,9.06,84.45,2.9944773953641435,1.2218815802406333,-1.364354593937338,0
0.9325689088995238,0.8893381918720762,1,10.12,9.68,83.75,0.6590195069521081,1.2218815802406333,1.4023132771283593,1
-0.39118818716065934,-0.48768737463367745,3,,8.33,78.05,0.07515503484909927,1.2218815802406333,0.01897934159551062,0
1.1453155850520529,0.8893381918720762,1,7.835,7.15,88.85,-1.0925739093569184,-1.1447300413759334,0.01897934159551062,1
1.9372059907309123,-1.864712941139431,2,9.98,12.58,91.7,-0.5087094372539096,1.2218815802406333,-0.6726876261709137,3
-0.16662225122187782,-0.48768737463367745,5,7.555,7.3,87.85,0.07515503484909927,1.2218815802406333,-0.6726876261709137,3
0.8734726099682648,-1.864712941139431,1,9.55,9.48,87.0,0.6590195069521081,0.03857576943234999,1.4023132771283593,0
1.1098578056932986,-1.864712941139431,1,9.88,10.6,86.4,0.07515503484909927,0.03857576943234999,0.01897934159551062,0
0.6725451936019871,0.8893381918720762,3,6.57,7.02,84.75,0.6590195069521081,-1.1447300413759334,-1.364354593937338,0
1.0625807665482911,-0.48768737463367745,4,7.85,12.15,86.75,0.6590195069521081,-1.1447300413759334,1.4023132771283593,2
-0.6157541230994398,0.8893381918720762,4,10.06,14.78,64.1,-1.0925739093569184,-1.1447300413759334,0.710646309361935,1
0.4243407380907039,0.8893381918720762,3,6.215,7.64,85.95,-0.5087094372539096,0.03857576943234999,-0.6726876261709137,2
-0.8639585786107241,-0.48768737463367745,1,6.795,7.3,77.6,-0.5087094372539096,0.03857576943234999,-1.364354593937338,0
0.6016296348844777,-0.48768737463367745,1,6.74,12.25,83.05,1.8267484511581258,0.03857576943234999,1.4023132771283593,3
1.8190133928683963,-1.864712941139431,2,6.455,10.08,91.7,-1.6764383814599273,-1.1447300413759334,-0.6726876261709137,0
0.6843644533882385,0.8893381918720762,3,8.735,7.43,72.55,0.07515503484909927,-1.1447300413759334,1.4023132771283593,0
-1.0176089558319963,-1.864712941139431,4,7.7,6.08,82.5,1.242883979055117,-1.1447300413759334,-0.6726876261709137,0
0.16431702279316715,-1.864712941139431,0,9.2,10.93,84.1,1.242883979055117,1.2218815802406333,-0.6726876261709137,2
1.4880741188533513,0.8893381918720762,0,7.885,11.21,92.6,0.6590195069521081,0.03857576943234999,-1.364354593937338,0
1.1098578056932986,-0.48768737463367745,4,10.92,11.23,75.75,2.4106129232611346,-1.1447300413759334,0.01897934159551062,2
-0.1311644718631237,0.8893381918720762,1,7.5,11.44,82.3,1.242883979055117,1.2218815802406333,0.710646309361935,1
-0.6275733828856922,0.8893381918720762,0,9.17,10.1,83.75,-0.5087094372539096,0.03857576943234999,-1.364354593937338,1
0.38888295873194867,-0.48768737463367745,2,7.825,8.95,81.3,0.07515503484909927,1.2218815802406333,0.710646309361935,1
-0.1311644718631237,0.8893381918720762,0,7.37,10.99,70.75,0.07515503484909927,-1.1447300413759334,0.01897934159551062,2
-1.431283048350803,0.8893381918720762,5,8.705,13.28,91.5,1.242883979055117,-1.1447300413759334,0.01897934159551062,3
1.2280504035558146,0.8893381918720762,2,8.4,10.08,92.2,1.8267484511581258,1.2218815802406333,-1.364354593937338,2
-0.10752595229061987,-0.48768737463367745,2,6.81,13.05,87.2,0.6590195069521081,-1.1447300413759334,0.710646309361935,0
-0.9585126569007373,0.8893381918720762,1,7.06,7.29,90.3,1.242883979055117,0.03857576943234999,-0.6726876261709137,1
-0.04842965335936191,-1.864712941139431,1,7.97,7.93,82.0,0.07515503484909927,-1.1447300413759334,0.710646309361935,1
-1.4194637885645516,0.8893381918720762,5,7.25,10.95,83.75,0.07515503484909927,0.03857576943234999,0.01897934159551062,3
0.5898103750982263,-1.864712941139431,2,,7.67,76.95,-1.0925739093569184,-1.1447300413759334,-1.364354593937338,2
-0.11934521207687125,0.8893381918720762,5,9.575,11.0,87.5,0.6590195069521081,0.03857576943234999,0.710646309361935,2
-0.6630311622444464,-1.864712941139431,1,4.015,5.91,78.65,-1.0925739093569184,0.03857576943234999,-0.6726876261709137,1
0.09340146407565782,0.8893381918720762,1,7.075,10.93,87.65,-0.5087094372539096,0.03857576943234999,0.710646309361935,0
-0.012971874000606717,-0.48768737463367745,1,6.015,7.39,78.10000000000001,-0.5087094372539096,-1.1447300413759334,0.710646309361935,2
0.3297866598006907,-0.48768737463367745,5,7.97,11.26,80.1,1.8267484511581258,1.2218815802406333,0.710646309361935,2
1.6771822754333776,-0.48768737463367745,5,9.14,9.09,79.5,0.07515503484909927,-1.1447300413759334,0.01897934159551062,2
0.14067850322066439,-0.48768737463367745,1,7.25,11.67,73.1,-0.5087094372539096,1.2218815802406333,0.01897934159551062,2
-0.8403200590382213,0.8893381918720762,0,7.925,10.58,90.30000000000001,-0.5087094372539096,1.2218815802406333,-1.364354593937338,2
-2.5541127280447085,0.8893381918720762,4,7.805,9.95,66.15,-0.5087094372539096,-1.1447300413759334,0.710646309361935,0
-0.5448385643819305,-0.48768737463367745,0,8.24,9.76,91.80000000000001,-0.5087094372539096,0.03857576943234999,-0.6726876261709137,0
0.16431702279316715,0.8893381918720762,1,10.425,12.22,84.8,1.242883979055117,-1.1447300413759334,-1.364354593937338,3
-1.8567764006558622,0.8893381918720762,5,3.935,9.49,81.19999999999999,0.07515503484909927,-1.1447300413759334,0.710646309361935,3
0.21159406193817373,-1.864712941139431,2,7.2,6.92,74.65,-1.0925739093569184,1.2218815802406333,-1.364354593937338,2
0.5070755565944646,-1.864712941139431,5,11.365,11.27,83.45,2.4106129232611346,1.2218815802406333,1.4023132771283593,1
-0.4857422654506725,0.8893381918720762,5,10.57,12.29,82.05,2.4106129232611346,1.2218815802406333,0.710646309361935,0
-0.32027262844314897,-0.48768737463367745,0,5.015,9.52,69.65,-0.5087094372539096,1.2218815802406333,0.01897934159551062,3
0.010666645571896047,0.8893381918720762,1,6.96,7.85,82.89999999999999,0.6590195069521081,-1.1447300413759334,0.01897934159551062,1
-0.19026077079438164,0.8893381918720762,0,7.7,6.22,86.85,0.6590195069521081,0.03857576943234999,-0.6726876261709137,0
-1.4549215679233058,-0.48768737463367745,5,5.97,8.51,90.15,0.07515503484909927,-1.1447300413759334,-0.6726876261709137,3
-1.041247475404499,0.8893381918720762,1,6.075,9.81,73.3,-1.6764383814599273,-1.1447300413759334,1.4023132771283593,3
-0.7339467209619568,0.8893381918720762,4,6.85,9.06,80.0,-1.0925739093569184,0.03857576943234999,0.01897934159551062,0
-1.4785600874958096,0.8893381918720762,1,5.8,7.71,90.85000000000001,-1.0925739093569184,1.2218815802406333,0.01897934159551062,1
0.9089303893270211,-0.48768737463367745,0,8.925,8.42,77.75,1.8267484511581258,-1.1447300413759334,-1.364354593937338,0
0.9798459480445293,-1.864712941139431,3,9.9,11.34,85.5,1.8267484511581258,0.03857576943234999,0.710646309361935,3
0.21159406193817373,0.8893381918720762,0,8.1,8.26,86.1,0.07515503484909927,-1.1447300413759334,0.710646309361935,2
-1.2067171124120215,0.8893381918720762,2,7.145,4.76,91.14999999999999,0.07515503484909927,-1.1447300413759334,0.710646309361935,1
-1.6558489842895845,-0.48768737463367745,2,6.3,11.18,79.9,0.07515503484909927,1.2218815802406333,-1.364354593937338,1
0.849834090395762,-0.48768737463367745,4,7.53,11.7,90.15,0.6590195069521081,1.2218815802406333,-0.6726876261709137,3
0.2943288804419355,0.8893381918720762,2,7.255,9.34,90.65,-0.5087094372539096,-1.1447300413759334,1.4023132771283593,3
0.968026688258278,-0.48768737463367745,4,5.945,11.79,74.19999999999999,-0.5087094372539096,0.03857576943234999,0.710646309361935,1
0.3652444391594449,0.8893381918720762,1,10.575,11.3,84.95,2.4106129232611346,1.2218815802406333,0.01897934159551062,2
-0.6984889416032015,0.8893381918720762,0,7.975,8.86,81.45,0.07515503484909927,-1.1447300413759334,-1.364354593937338,0
0.8971111295407697,-0.48768737463367745,3,7.2,11.49,89.6,0.6590195069521081,1.2218815802406333,0.01897934159551062,3
-1.041247475404499,0.8893381918720762,5,,10.01,83.3,1.242883979055117,-1.1447300413759334,1.4023132771283593,2
-0.5684770839544332,-0.48768737463367745,2,5.25,9.01,88.35000000000001,0.07515503484909927,0.03857576943234999,0.01897934159551062,2
2.2917837843184623,-1.864712941139431,1,6.435,6.7,82.89999999999999,0.6590195069521081,1.2218815802406333,0.01897934159551062,3
0.5070755565944646,-1.864712941139431,4,6.685,10.8,88.10000000000001,0.07515503484909927,-1.1447300413759334,-0.6726876261709137,0
-0.8403200590382213,0.8893381918720762,0,7.01,9.11,89.35,0.6590195069521081,1.2218815802406333,1.4023132771283593,1
0.6607259338157357,-0.48768737463367745,3,8.92,12.42,83.55000000000001,0.6590195069521081,0.03857576943234999,0.01897934159551062,2
-1.0294282156182477,0.8893381918720762,4,7.955,10.61,82.75,0.07515503484909927,1.2218815802406333,0.01897934159551062,1
0.7552800121057489,-0.48768737463367745,1,10.935,7.91,90.75,1.242883979055117,0.03857576943234999,-0.6726876261709137,3
-0.2848148490843948,-0.48768737463367745,3,12.81,11.89,75.3,2.9944773953641435,0.03857576943234999,-1.364354593937338,1
-1.372186749419545,0.8893381918720762,2,8.055,10.48,81.0,0.07515503484909927,-1.1447300413759334,-1.364354593937338,1
0.6370874142432329,0.8893381918720762,1,5.78,13.27,94.5,-1.0925739093569184,0.03857576943234999,0.01897934159551062,3
-0.8639585786107241,0.8893381918720762,2,7.99,9.72,88.65,-0.5087094372539096,-1.1447300413759334,1.4023132771283593,2
1.2871467024870737,-1.864712941139431,2,9.735,9.55,91.85,0.07515503484909927,-1.1447300413759334,0.01897934159551062,1
0.30614814022818687,0.8893381918720762,1,4.53,5.09,70.35000000000001,-0.5087094372539096,1.2218815802406333,0.01897934159551062,3
0.7789185316782516,-0.48768737463367745,2,7.99,9.09,91.4,-0.5087094372539096,1.2218815802406333,1.4023132771283593,2
-1.490379347282061,0.8893381918720762,3,5.54,6.22,72.1,0.07515503484909927,0.03857576943234999,0.01897934159551062,3
-0.3320918882294014,0.8893381918720762,3,7.22,8.72,75.95,-0.5087094372539096,1.2218815802406333,1.4023132771283593,0
0.6134488946707302,-0.48768737463367745,2,6.63,13.33,83.45,-1.0925739093569184,-1.1447300413759334,-0.6726876261709137,3
0.6725451936019871,-1.864712941139431,0,9.425,8.74,89.1,0.6590195069521081,-1.1447300413759334,-0.6726876261709137,1
2.13813340709719,-0.48768737463367745,2,9.035,13.08,81.45,-0.5087094372539096,-1.1447300413759334,0.01897934159551062,1
-0.8757778383969765,0.8893381918720762,3,8.01,9.81,91.65,-0.5087094372539096,0.03857576943234999,-0.6726876261709137,3
-0.4857422654506725,-0.48768737463367745,2,5.44,13.32,82.2,-1.0925739093569184,0.03857576943234999,0.710646309361935,3
2.197229706028449,-0.48768737463367745,3,4.735,11.24,76.85000000000001,-1.0925739093569184,0.03857576943234999,0.710646309361935,0
-0.46210374587816866,-0.48768737463367745,0,6.58,8.91,77.85,1.242883979055117,0.03857576943234999,0.01897934159551062,3
-0.2966341088706462,0.8893381918720762,5,6.29,5.22,80.6,-0.5087094372539096,1.2218815802406333,0.01897934159551062,0
-1.490379347282061,0.8893381918720762,5,6.265,9.69,81.25,-0.5087094372539096,1.2218815802406333,0.01897934159551062,2
-0.04842965335936191,0.8893381918720762,3,4.28,8.79,74.6,-1.6764383814599273,0.03857576943234999,-1.364354593937338,3
-0.16662225122187782,0.8893381918720762,1,6.73,11.41,98.25,0.07515503484909927,0.03857576943234999,1.4023132771283593,2
1.9963022896621712,-0.48768737463367745,3,6.09,6.92,88.05000000000001,-1.0925739093569184,-1.1447300413759334,0.01897934159551062,3
1.3698815209908333,-0.48768737463367745,0,7.245,10.64,86.25,-1.0925739093569184,0.03857576943234999,-0.6726876261709137,3
